rank,anime,date,score
5506,攻壳机动队ARISE border:3 Ghost Tears,2014年6月18日,6.4
5507,云海骑兵队,1994年3月21日,6.2
5508,DEPTH OF FIELD ～ 爱与憎恨的剧场,2012年12月19日,6.4
5509,棒球英豪 在那之后的你,1998年12月11日,6.0
5510,绯色战姬,2013年1月10日,6.4
5511,火影忍者疾风传 剧场版 火之意志的继承者,2009年8月1日,6.4
5512,柯南对基德对铁剑 宝刀争夺大决战,2000年,6.4
5513,映像研迷你动画,2020年1月8日,5.8
5514,高地人：复仇之旅,2007年6月5日,6.2
5515,这个男人、工作是魔法,2016年2月5日,6.1
5516,进击的巨人 Q版剧场 飞起来！训练兵团,2013年7月17日,6.3
5517,红壳的潘多拉,2016年1月8日,6.4
5518,30岁的保健体育,2011年4月6日,6.4
5519,御宅英文！魔法少女小缎带,2012年7月31日,6.3
5520,甜蜜女友,2016年2月5日,6.4
5521,烦人的橘子,2010-01-05,5.8
5522,伞篇,2012年,6.0
5523,ふくびき! トライアングル～美晴アフター～,2010年4月30日,6.3
5524,黑魔女学园,2012年4月4日,6.3
5525,赐予护女神的祝福,2006年10月5日,6.2
5526,宝贝女儿好妈妈,2004年,6.0
5527,企鹅娘,2008年4月19日,6.3
5528,アマネェ! ～トモダチンチでこんな事になるなんて！～,2013年12月20日,6.3
5529,四重星,2024年5月10日,6.2
5530,杀戮都市,2004年4月12日,6.4
5531,相奸游戏,2007年8月10日,6.3
5532,棺姬嘉依卡 复仇之战,2014年10月8日,6.4
5533,剧场版 精灵宝可梦XY 光环的超魔神 胡帕,2015年7月18日,6.4
5534,beautiful day dreamer,2022年11月21日,5.9
5535,秘境探险,1995年6月25日,5.8
5536,啦啦啦德玛西亚,2011年12月9日,6.4
5537,瓦尼塔斯的手记,2021年7月2日,6.4
5538,出云战记,2003年1月25日,6.0
5539,成惠的世界,2003年4月5日,6.2
5540,Pure Mail,2001年9月25日,6.1
5541,完美小姐进化论,2006年10月3日,6.4
5542,侠岚 振翼篇,2012年1月29日,6.2
5543,火影忍者剧场版 大活剧！雪姬忍法帖！！,2004年8月21日,6.4
5544,武庚纪之逆天之决,2016年6月24日,6.2
5545,秋叶原之旅,2017年1月4日,6.4
5546,蜡笔小新 新婚旅行 ～散失的广志～,2019年4月19日,6.3
5547,鲁邦三世 活下来的魔术师,2002年4月3日,6.0
5548,香格里拉,2009年4月5日,6.4
5549,前辈是男孩子,2024年7月4日,6.4
5550,青春期性爱,2019年6月7日,6.3
5551,稻荷恋之歌 OAD,2014年6月26日,6.3
5552,满月之战,2019年7月5日,6.4
5553,镖人,2023年6月1日,6.3
5554,外道学园,1994年10月21日,5.8
5555,秦时明月之君临天下,2014年12月25日,6.4
5556,教教我吧 北斋！,2021年3月7日,5.9
5557,异世界悠闲农家,2023年1月6日,6.4
5558,兔宝的悲惨日常,2012年10月2日,6.3
5559,名侦探柯南 女子高中生侦探 铃木园子事件簿,2008年3月26日,6.3
5560,我是格鲁特,2022年8月10日,5.9
5561,果宝特攻第二部,2012年1月31日,6.3
5562,无聊就完结,2024年7月5日,5.9
5563,SEXFRIEND ～セックスフレンド～,2004年1月22日,6.3
5564,无畏魔女,2016年10月5日,6.4
5565,マジメな姪に催眠術をかけてセックス大好き淫乱ビッチにしてみた,2018年02月27日,6.0
5566,相思相爱笔记本,2013年2月22日,6.3
5567,崩坏3 希儿,2019年10月12日,6.2
5568,一弦定音！,2019年4月6日,6.3
5569,饿狼传说,1992年12月23日,5.8
5570,黑爱～一夜妻馆·淫口乱乳录～,2005年4月29日,6.3
5571,像工口漫画一样恋爱吧,2008年6月27日,6.2
5572,游戏王 七星,2020年4月4日,6.3
5573,无人岛物语X,1998年7月24日,5.9
5574,HHH トリプルエッチ,2010年11月26日,6.4
5575,UCHITAMA?!～猫狗宠物街～,2020年1月9日,6.2
5576,摩訶不思議,2021-10-25,5.8
5577,我是御宅上班族,2010-01-29,6.2
5578,劲爆战士,2008年9月30日,5.8
5579,伏 铁炮娘的捕物帐,2012年10月20日,6.3
5580,漂亮男孩,1989年12月22日,5.8
5581,鹡鸰女神～Pure Engagement～,2010年7月4日,6.4
5582,进击的巨人 Q版剧场 四格!调查兵团final,2021-07-07,6.1
5583,魔法护士小麦Z,2004年9月10日,6.2
5584,转生公主与天才千金的魔法革命,2023年1月4日,6.4
5585,森田同学很沉默 OVA,2011年3月25日,6.3
5586,龙娘七七七埋藏的宝藏,2014年4月10日,6.4
5587,剧场版 在地下城寻求邂逅是否搞错了什么 -俄里翁之矢-,2019年2月15日,6.4
5588,笨蛋的悲剧人生,2013年5月21日,6.1
5589,我女友与青梅竹马的惨烈修罗场,2013年1月5日,6.4
5590,Anima Yell!,2018年10月7日,6.4
5591,圣斗士星矢 真红少年传说,1988年7月23日,6.2
5592,目色～复仇学园～,2004年12月10日,6.1
5593,萝球社！,2011年7月1日,6.4
5594,迷你幼女战记,2017年1月6日,6.3
5595,名侦探柯南 MAGIC FILE 2 ～工藤新一 谜之墙壁与黑色拉布犬事件～,2008年4月19日,6.3
5596,宝贝公主,2011年7月20日,6.3
5597,开心宝贝之开心超人大作战,2011年7月16日,5.9
5598,腐界に眠る王女のアバドーン THE ANIMATION,2020年1月24日,6.1
5599,拳皇的另一天,2005-12-02,6.2
5600,宝贝老板,2017-03-31,6.2
5601,爱情可以分割吗？,2020年12月11日,6.0
5602,天上天下 终极格斗,2005年3月16日,6.1
5603,CHRONICLE「宇宙」预告篇 动画映像,2019年6月7日,6.1
5604,義母,2001年10月5日,6.2
5605,弦音 -风舞高中弓道部-,2018年10月21日,6.4
5606,闪电狗,2008-11-21,6.3
5607,向日葵！,2006年4月8日,5.9
5608,BUDDY COMPLEX,2014年1月5日,6.4
5609,剧偶像,2021年1月5日,6.4
5610,武动乾坤 第二季,2020年7月12日,6.0
5611,萌妻食神,2018年12月29日,6.3
5612,没出息的阴阳师一家,2019年4月27日,6.2
5613,战双帕尼尼,2020年10月27日,6.2
5614,飯塚先輩×ブレザー ―姉キュン！より― THE ANIMATION,2016年11月4日,6.3
5615,歌之王子殿下 真爱2000%,2013年4月3日,6.4
5616,MM一族！,2010年10月2日,6.4
5617,极上生徒会,2005年4月6日,6.2
5618,手冢治虫的佛陀～永无止境之旅～,2014年2月8日,6.1
5619,公立海老栖川高校天闷部 OAD,2013年1月26日,6.3
5620,薄樱鬼 碧血录,2010年10月2日,6.4
5621,香格里拉·弗陇提亚～屎作猎人向神作发起挑战～,2023年10月1日,6.4
5622,航海王：强高的狂欢舞会,2001年3月3日,5.8
5623,好色精灵探访记,2023年7月7日,6.3
5624,西方善魔女,2006年4月7日,6.0
5625,金肉人 完美超人始祖篇,2024年7月7日,6.0
5626,极速蜗牛,2013年7月17日,6.2
5627,航海王：迷雾岛大冒险,2015年12月19日,6.2
5628,爆音少女!!,2016年4月4日,6.4
5629,钢铁天使胡桃二式,2001年4月12日,6.0
5630,无人岛物语XX,1999年12月10日,5.7
5631,股人タクシー,2002年5月25日,6.1
5632,快餐厅之恋,1999年12月18日,5.9
5633,机巧魔神,2009年4月2日,6.4
5634,召唤魅魔结果义母来了！？,2022年11月4日,6.3
5635,DOG DAYS'',2015年1月10日,6.4
5636,刀塔：龙之血,2021年3月25日,6.3
5637,御宅英文！魔法少女小缎带 the TV,2013年7月5日,6.2
5638,逃亡者·毛利小五郎,2014年4月23日,6.1
5639,ALL OUT!!,2016年10月6日,6.1
5640,Blossom,2012年3月24日,6.2
5641,神探威威猫,2003年,6.1
5642,真・恋姬无双,2009年10月5日,6.4
5643,高米迪,1998年,5.9
5644,剧场版 刀剑神域 进击篇 黯淡黄昏的谐谑曲,2022年10月22日,6.4
5645,萌妻食神之再结良缘,2021年10月9日,6.1
5646,聖ブリュンヒルデ学園 少女騎士団と純白のパンティ 〜甲冑お嬢様の絶頂おもらし〜 THE ANIMATION,2014年12月5日,6.3
5647,天国少女,2009年4月5日,6.2
5648,剧场版 妖精的尾巴 凤凰的巫女,2012年8月18日,6.3
5649,极品男孩,1987年12月16日,6.2
5650,交响诗篇 Hi-Evolution 1,2017年9月16日,6.3
5651,それでも妻を愛してる,2011年10月21日,6.3
5652,淫堕の姫騎士ジャンヌ,2007年1月26日,6.2
5653,满溢的水果挞,2020年10月12日,6.4
5654,精灵宝可梦 超级愿望 第2季,2012年6月21日,6.3
5655,光之美少女 食尚甜心,2017年2月5日,6.3
5656,超级机器人大战OG THE ANIMATION,2005-10-05,6.2
5657,虫孽,1999年10月7日,6.1
5658,竞女,2016年10月6日,6.4
5659,机动战士高达SEED DESTINY Special Edition,2006年5月26日,6.2
5660,只对你说晚安,2009年7月25日,6.2
5661,忧郁的物怪庵,2016年6月28日,6.3
5662,天使特警,1989年9月1日,6.1
5663,东京七姐妹 我们化作青空,2021年2月26日,6.0
5664,特務捜査官レイ＆風子,2006年10月27日,6.2
5665,航海王：梦幻足球王,2002年3月2日,6.0
5666,同级生档案篇,1995年12月22日,5.8
5667,枪械少女 OAD,2012年10月12日,6.2
5668,黑岩射手,2012年2月2日,6.4
5669,恋姬无双 OVA,2009年4月1日,6.3
5670,乌托邦,2014年2月26日,6.3
5671,世界魔女 起飞！,2021年1月12日,6.3
5672,恋爱与选举与巧克力,2012年7月5日,6.4
5673,鲁邦三世 再见搭档,2019年1月25日,6.2
5674,魔法少女什么的已经够了啦。,2016年1月11日,6.4
5675,地球外少年少女 后篇,2022年2月11日,6.4
5676,幽游白书 夜叉的阴谋,1993年7月10日,6.0
5677,名侦探柯南 BONUS FILE 幻想曲之花,2012年4月14日,6.2
5678,少女☆寸剧 All Starlight,2019年7月5日,6.3
5679,2077日本锁国,2007年8月18日,6.3
5680,废柴王子,2018年1月10日,5.8
5681,想像編,2021年7月8日,6.0
5682,3D彼女 第二季,2019年1月8日,6.3
5683,名侦探柯南 目标是小五郎！！少年侦探团的秘密调查,2005年,6.3
5684,虹色DAYS OAD,2016年9月23日,5.8
5685,山贼的女儿罗妮娅,2014年10月11日,6.1
5686,治愈魔法的错误使用方法,2024年1月5日,6.4
5687,传颂之物 虚伪的假面,2015年10月3日,6.4
5688,深夜的超自然公务员 OVA,2019年10月25日,5.7
5689,爱吃拉面的小泉同学,2018年1月4日,6.4
5690,放課後2～紗由理～,2008年7月25日,6.2
5691,歌之王子殿下 真爱1000%,2011年7月2日,6.4
5692,羁绊者,2016年4月9日,6.4
5693,.hack//黄昏腕轮传说,2003年1月8日,6.3
5694,最终幻想：无限,2001年10月2日,5.8
5695,我家的女仆太烦人了！,2018年10月5日,6.4
5696,总之就是非常可爱 ～制服～,2022年11月22日,6.4
5697,吸血鬼之爱,2021年2月14日,6.3
5698,TIGER & BUNNY 第二季,2022年4月8日,6.2
5699,精灵宝可梦 水晶：雷公 雷的传说,2001年12月30日,6.2
5700,镇魂街 风花雪月篇,2023年7月29日,6.2
5701,姉汁 THE ANIMATION～白川三姉妹におまかせ～,2006年12月22日,6.3
5702,遗迹守护者,1998年9月5日,6.2
5703,既然来了异世界就用色批技能来全力讴歌,2022年12月27日,6.3
5704,BanG Dream! Episode of Roselia Ⅰ : 约定,2021年4月23日,6.4
5705,猪猪侠之囧囧危机,2012年6月28日,5.8
5706,学艶七不思議,2003年10月25日,6.0
5707,ヘルタースケルター～白濁の村～,2009年1月30日,6.3
5708,七虹香电击大作战,2001年10月4日,5.9
5709,伊苏,1989年11月21日,5.8
5710,鬼父 Re-birth,2011年4月28日,6.4
5711,雏子的笔记,2017年4月7日,6.4
5712,端脑,2014-11-28,6.3
5713,我的幸福婚姻 第二季,2025年1月6日,6.2
5714,不要欺负我，长瀞同学,2021年4月10日,6.4
5715,幼女社长R,2023年7月1日,6.1
5716,动画锻炼！XX,2016年10月5日,6.3
5717,正义红师,2014年10月4日,5.8
5718,崩坏3 布洛妮娅,2019年10月18日,6.1
5719,MAID iN HEAVEN SuperS,2005年10月28日,6.3
5720,请在T台上微笑,2020年1月10日,6.3
5721,小雪人大行动,1989年9月1日,5.7
5722,あじさい編,2011年,5.9
5723,義母の吐息～背徳心に漂う母の色香～,2006年5月25日,6.2
5724,不要撒娇呦!! 喝!!,2006年1月4日,6.1
5725,白色闪电,2024年7月20日,6.3
5726,机械手臂 样片,2018年9月30日,6.0
5727,星辰变 第二季,2020年5月3日,6.1
5728,女教师二十三岁,2003年1月24日,6.0
5729,虹猫蓝兔阿木星,2007年,6.1
5730,オーキッド☆エンブレム,1996年6月21日,5.7
5731,魔法禁书目录 恩底弥翁的奇迹,2013年2月23日,6.4
5732,蓝皮鼠和大脸猫,1998年,6.3
5733,星辰变,2018年10月5日,6.2
5734,欢乐课程,2001年7月19日,6.0
5735,剧场版 超时空要塞Δ 激情的Walküre,2018年2月9日,6.3
5736,斗破苍穹 缘起,2022年7月17日,6.2
5737,RIN×SEN～白濁女教師と野郎ども～,2010年5月28日,6.3
5738,地缚少年花子君,2020年1月9日,6.4
5739,野球少年,2016年7月14日,6.3
5740,配种大叔和NTR人妻做爱 The Animation,2023年7月28日,6.3
5741,魔法老师涅吉！,2005年1月5日,6.3
5742,帝都物语,1991年9月27日,6.1
5743,我幸福的形式,2024年3月15日,6.0
5744,我和她（护士）的研修日志,2018年11月30日,6.3
5745,精灵宝可梦 超级愿望 第2季 德科罗拉大冒险,2013年4月25日,6.3
5746,开心宝贝之开心超人,2011年1月15日,6.2
5747,福星小子1 爱星球之恋,1983年2月13日,6.2
5748,美丽的性传道师 丽丽,1994年7月8日,5.8
5749,破邪大星弹劾凰,1987年9月28日,6.2
5750,测不准的阿波连同学,2022年4月1日,6.4
5751,我们没有翅膀 OVA,2011年6月26日,6.3
5752,创圣的大天使,2005年4月5日,6.3
5753,加油！同期酱,2021年9月20日,6.4
5754,港灯物语,1988年3月11日,5.7
5755,超次元游戏 海王星 ～Hi☆Light～,2020年10月28日,5.9
5756,清恋,2017年1月5日,6.4
5757,起源,1984年7月21日,6.1
5758,C3 -魔方少女-,2011年10月1日,6.4
5759,Genocyber 虚界之魔兽,1994年5月24日,6.1
5760,吸血鬼骑士 Guilty,2008年10月6日,6.3
5761,痴汉电车,2003年2月14日,6.1
5762,南之岛的德拉酱,2014年4月26日,6.2
5763,守望先锋2：雾子,2022年10月8日,5.9
5764,玉家典当铺,2017年1月27日,6.1
5765,明治編,2021年7月8日,6.1
5766,爱幽的密室,2023年4月12日,6.2
5767,文豪野犬 DEAD APPLE,2018年3月3日,6.3
5768,迦希女王不会放弃,2021年7月31日,6.4
5769,きみはぐ,2009年5月25日,6.2
5770,航海王3D：追逐草帽大冒险,2011年3月19日,6.3
5771,キャッスルファンタジア ～聖魔大戦～,2003年4月25日,5.8
5772,香蕉喵 不可思议的伙伴们,2019年10月1日,5.9
5773,问答魔法学院,2008年9月12日,6.1
5774,茜色少女,2018年10月1日,6.3
5775,我的朋友很少 第0话,2011年9月22日,6.3
5776,我们真的学不来 OVA,2019年11月1日,6.3
5777,欢乐课程 THE TV,2002年4月1日,6.2
5778,铁拳：血之复仇,2011年7月26日,6.2
5779,恋爱☆迁都,2011年2月25日,6.1
5780,名侦探柯南 柯南、平次与消失的少年,2003年,6.3
5781,我爱着机器人那一方的你,2017年10月21日,6.1
5782,扶她部,2014年2月21日,6.3
5783,名侦探柯南 追踪消失的钻石！柯南·平次VS基德,2006年,6.3
5784,熊出没之年货,2014年1月30日,6.3
5785,克拉斯卡劳埃德 第二季,2017年10月7日,6.0
5786,15美少女漂流记,2009年8月3日,6.3
5787,亚里安,1986年3月15日,5.9
5788,星际海盗,2006年7月3日,6.0
5789,续「刀剑乱舞-花丸-」,2018年1月7日,6.3
5790,飞跃巅峰 科学讲座,1988年10月7日,6.0
5791,Unbalance～アンバランス～,2002年6月28日,6.2
5792,YOASOBI「大正浪漫」Official Music Video,2021年9月16日,6.1
5793,新罗马浴场,2022年3月28日,6.2
5794,魔法加南,2000年8月25日,6.1
5795,淫妖虫,2006年10月31日,6.2
5796,汽车总动员3,2017年6月16日,6.2
5797,天才眼镜狗,2014-03-28,6.2
5798,星船伞兵,1988年10月25日,5.8
5799,我的百合乃工作是也！,2023年4月6日,6.4
5800,Play Play 昴宿星团 克莱门汀逃亡篇,2018年11月23日,6.2
5801,魔物娘的同居日常 OAD,2016年11月12日,6.3
5802,致我深爱的每个你,2022年10月7日,6.3
5803,机甲大师,2017年10月13日,6.0
5804,兰斯～沙漠的守护者～,1993年12月25日,6.2
5805,花右京女仆队,2001年4月12日,6.1
5806,愤怒的小鸟,2016年5月13日,6.2
5807,火星异种 Bugs2号编,2014年8月20日,6.3
5808,青之驱魔师 OAD,2017年4月3日,6.2
5809,超心动！艺术之星,2016年10月2日,6.1
5810,十字架与吸血鬼 CAPU2,2008年10月1日,6.3
5811,WAVER,2001年9月21日,6.0
5812,Code Geass 亡国的阿基德 第二章「翼龙折翅」,2013年9月14日,6.3
5813,美少女战士Crystal 第二季,2015年1月17日,6.1
5814,风灵玉秀 第二章,2023年7月2日,6.3
5815,AMON 恶魔人默示录,2000年5月24日,6.2
5816,姉とボイン,2005年12月25日,6.2
5817,OVERLORD 第三季,2018年7月10日,6.4
5818,半田君,2016年7月7日,6.3
5819,RE:人造人009,2012年10月27日,6.2
5820,百花缭乱 SAMURAI GIRLS,2010年10月3日,6.3
5821,永生 第四季,2024年7月26日,5.8
5822,英雄故事：奥丽莎,2017年3月2日,5.7
5823,秋之回忆5 中断的胶片,2006年5月25日,6.0
5824,秦时明月之帝子降兮,2015年2月13日,6.2
5825,有故事的宇治,2024年3月9日,6.2
5826,狮子王,2019年7月12日,6.2
5827,精灵宝可梦 超级愿望 第2季 N之章,2013年1月17日,6.3
5828,妻中蜜 THE ANIMATION,2003年6月27日,6.2
5829,催眠術 2nd,2008年10月25日,6.2
5830,出来吧小魔神 胡帕,2015年6月19日,5.9
5831,屈辱,2019年11月1日,6.3
5832,ミセスジャンキー,2006年2月25日,6.2
5833,吸血鬼同盟,2010年1月7日,6.3
5834,超级机器人大战OG 圣战,2006年10月4日,6.2
5835,死囚乐园 OAD,2011年10月8日,6.3
5836,Keroro,2014年3月22日,6.1
5837,迷途之家的大姐姐,2017年7月7日,6.3
5838,黑白无双 第二季,2017年8月5日,5.9
5839,森田同学很沉默 OAD,2012年1月27日,6.2
5840,血型君4,2016年1月11日,6.3
5841,宇宙战舰山本洋子,1996年3月6日,5.8
5842,纯白之音,2021年4月2日,6.3
5843,兽兵卫忍风帖 龙宝玉篇,2003年4月14日,5.8
5844,母乳酱想要喷出来。,2023年3月3日,6.3
5845,Play Play 昴宿星团,2015年8月4日,6.3
5846,あねき… MY SWEET ELDER SISTER THE ANIMATION,2007年9月28日,6.2
5847,黄金神威 小剧场 第四季,2022年10月3日,5.7
5848,RDG 濒危物种少女,2013年4月3日,6.4
5849,超神学院 第四季 黑甲,2016年,6.2
5850,女友不来探病的理由,2010年11月19日,6.3
5851,我们的重制人生,2021年7月3日,6.4
5852,遥的接球,2018年7月6日,6.3
5853,百鬼,2003年3月28日,5.8
5854,女皇之刃 叛乱 OVA,2011年10月29日,6.2
5855,航海王：目标！海贼棒球王,2004年3月6日,5.8
5856,复仇天使,2003年10月1日,5.8
5857,燐月 リンゲツ THE ANIMATION,2006年7月25日,6.2
5858,くノ一幕末奇譚,2003年12月25日,6.0
5859,火影忍者疾风传 剧场版 失落之塔,2010年7月31日,6.3
5860,連鎖病棟,2007年6月25日,6.1
5861,智酱是女生！,2023年1月4日,6.3
5862,魔法律事务所 第二季,2020年7月7日,5.7
5863,回春,2000年01月28日,5.8
5864,黑白小姐 第二季,2015年7月3日,6.3
